710377,260736
710380,260740
709869,261372
710061,261101
646254,249128
647585,249548
647396,249489
648785,250486
648044,250143
648459,250334
647824,249937
649010,250605
646085,250261
645493,249697
645906,250076
645228,249187
644741,249567
646224,249202
647232,248918
646535,249761
645923,247791
646216,248704
644938,248513
647080,249958
646000,247988
646354,248429
645920,248823
646775,249150
646580,247690
646158,247920
646461,248251
646585,248687
645506,249091
645821,249210
645311,248701
646340,247799
645922,249213
646724,248038
645574,249511
645876,249062
647314,250067
645985,248900
645582,248630
645716,249338
645630,249420
645167,248490
645573,248860
645636,249827
646973,248693
645777,248340
646838,249846
645732,248099
646080,247739
644733,248433
645662,248473
587845,210402
587592,209911
587355,210899
588425,210292
587168,210426
588138,211085
587408,210244
587239,210651
587815,210391
586919,210512
587564,209985
587908,210696
635501,241150
635472,241137
634922,241807
635202,242137
635464,242990
635343,242575
634803,241312
634837,241118
659605,173678
658141,174728
659459,173730
625059,232229
624604,232747
625190,231895
700289,243636
700355,243598
710070,263400
669517,224925
669440,225290
669525,225495
669705,226209
669491,225246
741557,253868
741683,253997
742178,254066
741902,254060
742528,254190
742066,254259
741588,253546
742378,254303
742808,254211
741383,253391
741782,254145
611793,153315
612113,153827
611778,152979
611816,152722
611460,151640
612281,154279
611555,152148
707820,165900
746394,180166
828115,204757
707584,172690
707500,173000
528825,157750
707000,155000
715200,145900
715253,145589
715374,145526
715000,146375
609060,148790
609809,149597
610389,150428
607263,146388
609226,147840
609294,147400
609496,147227
609512,145512
608987,148777
609625,148517
609458,148130
607708,147575
607076,148614
608741,148464
611031,150411
611218,151124
609839,148150
609893,149706
607796,148259
609427,147790
610205,149489
609326,148622
609466,148835
610561,149991
609786,148800
609311,149160
610309,150291
609490,146583
606739,148674
609596,149310
609766,149473
607342,148455
610148,150040
609834,145335
608270,148138
608559,148339
607594,148402
624270,273493
624234,273669
624294,273957
706216,244022
705978,244077
670600,213650
671575,214050
670289,213738
670255,213298
669710,212941
672025,214325
670250,213775
670162,213158
671341,213773
669200,213900
670038,213004
669975,214025
694330,270969
677519,255771
677557,256263
677792,255523
677192,256194
676942,256335
677483,256268
682079,240726
681767,240818
682842,241458
682764,240885
682101,240685
681420,241648
682204,240437
681564,241183
681941,239492
682787,241592
681698,240975
682501,240129
682424,241822
682952,241053
682355,240801
681958,239741
682579,242195
682147,240829
682640,240491
682695,240147
682857,240353
682507,241223
682413,240380
681961,240014
681479,241474
612975,239350
613325,238650
609177,216062
608980,215881
588537,219012
588651,218910
588862,219120
588835,218644
763452,209076
730740,198173
663375,202408
612397,257453
693550,266424
691919,242901
692048,242471
611932,257656
611909,257191
611784,258695
612373,257433
611939,257638
612495,259007
611933,258121
611783,256896
611713,257824
612400,258700
609292,258392
612246,258063
612629,259463
611058,258008
659892,234469
660980,234760
660730,234355
660780,234030
675575,243450
624635,195350
624682,194959
624809,194657
625493,194307
624395,195661
620096,167613
620226,166723
618850,168201
620997,167490
619290,167995
620052,167030
619511,167763
619733,167517
620773,166636
617124,225530
616819,225596
617779,225638
622695,165130
621551,166378
621186,166549
623595,164345
621635,166228
621897,166008
622970,164820
624955,163485
614660,187013
617410,187432
615507,187331
616233,187477
619850,174323
620390,174423
619769,174090
602100,219400
604350,219175
605000,220100
604819,219838
670690,226200
670730,226350
679210,235742
679656,235556
678874,236059
678670,237245
678520,234915
679293,237588
680360,237082
618419,167631
719843,265241
676267,236591
677075,237200
676745,237677
676258,237342
676781,237186
677725,236919
676869,236745
677209,236898
677374,237044
676265,236619
621739,212809
622242,212676
623631,212417
616531,128379
617328,127364
713891,115325
713615,115240
713064,115179
713749,115429
713311,115165
712749,115188
713611,115381
713825,115273
698514,253527
528830,174275
529100,174630
713290,94875
713149,95374
713180,95104
713260,94885
714432,91986
714423,91722
714049,91189
714380,91754
581350,200250
563416,129605
564318,129760
564716,129543
563595,128895
565152,129423
563930,129646
563515,129751
563160,130000
563472,129577
563407,129066
563813,129750
563125,129780
561857,129051
563975,129800
563550,129610
563046,129261
563061,129761
562229,129418
561479,129666
563342,129352
562696,129615
562996,130185
562710,130112
561540,129550
492306,116347
492302,116662
492431,115892
689764,153583
689284,153183
691420,153265
689450,153250
690074,153699
690600,152900
688300,153160
689190,153275
686700,154500
687150,154400
689875,153625
689790,153600
706363,110533
652100,271515
642925,221350
642750,222275
642675,222875
642775,220900
570634,151975
769894,134223
614357,133499
615423,131502
615106,132112
615211,131767
614967,132343
614940,132475
614182,134421
614040,133870
614184,134399
591169,188348
590838,188974
590664,189602
592190,188376
719011,96385
718851,97079
718915,97027
718982,96389
718791,96426
718972,96695
719014,96256
718970,96883
718769,96867
718729,96909
718723,96655
610298,214012
615112,219382
615590,219253
614276,219475
616062,218082
719421,96665
719424,95585
719197,96400
719354,96254
719129,96406
719391,96550
719384,96461
0,0
725819,256554
679570,148875
520212,147687
520178,147708
576587,252639
577650,253200
576167,252634
576620,252730
576632,252912
577773,253223
587348,199449
587223,199608
528825,161375
722140,286230
684680,224320
684520,224900
684530,224560
684200,225570
684870,223800
628364,244681
628662,243795
628653,244650
566915,146590
616185,149019
637805,160426
634537,157050
605747,196549
606202,196136
606498,195978
611803,176710
611975,176916
611395,176212
608759,266654
607613,266827
607372,266716
607457,267024
607911,266469
607952,266874
607749,267041
607958,267223
608149,267396
608683,267035
608437,267648
608153,266389
609166,267446
608930,267239
608677,266219
608890,266909
606306,266455
607033,266716
607859,265588
606821,266648
607362,266701
608250,266774
605537,265747
608242,265823
754050,178300
690900,221780
806050,142450
779286,166365
799439,139226
790639,151515
736992,190925
0,0
758933,183441
740798,227355
759865,181410
822814,206281
0,0
708750,107500
709000,108700
705500,156100
712460,108290
643159,161137
663706,199172
662850,198850
663700,199175
663325,198875
663350,199100
662200,198400
663879,200781
663829,200831
663963,200861
663850,200750
697425,216000
697500,215450
697500,215000
696775,213125
697000,214100
696920,213570
697250,214425
696600,212400
740202,228587
738525,227750
739850,228575
695325,153300
694835,153169
578239,198081
632825,226325
632125,227200
633100,226000
633575,225400
632025,227900
633425,225650
690937,192315
691540,293385
690625,193075
690950,192350
690875,192875
692148,192486
691850,192550
691700,193100
690900,192700
691475,192750
692400,192275
692350,192270
691220,192445
690700,193925
691750,192950
691350,192050
691200,193400
691200,191275
691040,193175
691300,191750
691875,193000
687485,279289
687170,279190
687463,279099
687105,279614
687195,279156
687245,279006
704896,227927
705621,228043
704925,227800
705875,227575
704375,227950
704000,228475
705440,227770
705300,227775
704506,227825
703810,228580
758931,261245
759847,263038
759850,262075
759475,262100
759175,261875
760650,261250
758934,261541
759575,262075
757353,248500
585384,182885
586382,182653
586972,182260
587557,181361
588007,180814
588243,179840
728950,274600
701086,270017
702494,269565
640150,227325
640050,227925
623073,258450
695402,220838
695500,220800
737354,276121
737589,276323
737400,276090
736750,274600
737300,275800
736800,275100
737000,274750
736640,275030
737220,275600
737230,275530
736950,275400
600777,226604
600804,226757
600710,227093
600697,227414
758479,249444
759936,249202
759660,248372
758500,248450
758450,250875
759900,249180
756950,250450
758445,249797
759050,249875
759420,249300
756325,250411
756400,250325
759086,249628
759994,247652
759275,249400
759750,251550
759450,249450
759687,249344
759150,249550
758800,249625
756200,250675
756170,250840
756520,250570
757375,250875
758879,249451
758903,249823
758825,249975
758540,249499
757303,250555
758500,250325
759416,249189
758625,250575
758250,250800
661535,232250
769253,171277
769199,171084
768931,170937
769870,171280
767700,171375
769015,172107
769325,171250
761675,171425
762525,171250
760170,171810
761200,147400
505975,116326
506242,116392
505975,116286
506374,116457
696050,151800
696050,151800
696050,151800
697100,151500
696440,151663
729277,223494
728123,222697
728873,223355
728309,222798
730127,223822
728303,222442
730069,223411
728691,223086
729125,223418
730905,223691
730596,223640
730158,223238
729654,223397
606670,131215
606705,131242
721724,269970
721550,269770
721900,270100
658072,246781
658141,246988
657715,246736
657855,246776
658050,246778
592623,213399
592749,212929
592539,213090
531117,138591
740271,268302
742225,267030
740250,268275
739173,267603
739585,267695
740631,267557
740050,268000
739640,268900
738740,267648
740620,267675
740090,267698
738353,267620
740550,268129
739940,267195
739690,268450
740255,267850
610809,175127
611072,175196
611048,174584
610939,174415
611129,175607
693997,181750
693647,181140
694100,180550
